11080,730,51,
20671,730,95,
13752,728,63,
14121,726,65,
21317,726,98,
13303,724,61,
22743,723,105,
24539,723,113,
9057,722,41,
13724,722,63,
20453,721,94,
25886,717,119,
16309,716,75,
18665,715,86,
22828,715,105,
23474,715,108,
10714,714,49,
9601,712,44,
14898,712,68,
16533,712,76,
17584,711,81,
20001,711,92,
9382,710,43,
10032,710,46,
19568,710,90,
25200,710,116,
8756,709,40,
11438,709,52,
12381,709,57,
26092,709,120,
11595,708,53,
18325,707,84,
5315,704,24,
24150,703,111,
17803,702,82,
7856,700,36,
21533,700,99,
26275,700,121,
10004,699,46,
28275,699,130,
7223,698,33,
14349,698,66,
27612,698,127,
12399,696,57,
28265,696,130,
12601,695,58,
26491,695,122,
11522,694,53,
4416,692,20,
6148,692,28,
10490,692,48,
10494,690,48,
13534,688,62,
15942,687,73,
22744,687,105,
12444,686,57,
5256,685,24,
20000,684,92,
12002,682,55,
13689,682,63,
9171,681,42,
20357,681,94,
11354,680,52,
14122,678,65,
15244,677,70,
32382,676,149,
7008,675,32,
14589,675,67,
20667,675,95,
19290,674,89,
20454,674,94,
7438,673,34,
10239,673,47,
13304,673,61,
31304,673,144,
31734,673,146,
8523,671,39,
6988,670,32,
13496,667,62,
13676,667,63,
18451,667,85,
8095,665,37,
13527,665,62,
13753,665,63,
33523,665,155,
33737,664,156,
26053,663,120,
2079,662,9,
13524,661,62,
10493,660,48,
16286,660,75,
20201,660,93,
15229,659,70,
15892,658,73,
8526,657,39,
11309,657,52,
113,656,0,
6775,656,31,
19986,655,92,
25850,655,119,
12383,654,57,
13690,653,63,
9172,651,42,
14267,650,66,
13526,649,62,
14113,649,65,
11437,647,52,
13525,646,62,
18644,646,86,
21007,646,97,
8837,644,40,
14196,641,65,
14980,641,69,
15462,640,71,
17601,639,81,
7009,638,32,
13528,638,62,
20408,638,94,
20886,638,96,
8972,636,41,
31092,636,143,
13084,635,60,
16715,635,77,
10491,632,48,
13529,632,62,
10034,630,46,
12445,629,57,
20672,629,95,
2080,628,9,
7857,628,36,
19987,628,92,
13507,627,62,
13938,627,64,
5314,626,24,
7423,626,34,
14125,626,65,
23212,626,107,
32876,626,152,
13533,625,62,
9189,624,42,
14549,624,67,
6363,623,29,
11308,622,52,
33246,622,153,
16749,621,77,
18645,620,86,
10281,619,47,
13315,618,61,
12434,617,57,
5933,616,27,
20411,616,94,
30875,616,142,
21301,615,98,
21506,614,99,
18450,613,85,
13316,612,61,
8879,611,41,
15657,611,72,
11439,610,52,
20344,610,94,
13081,609,60,
20414,609,94,
25235,608,116,
5505,607,25,
19700,607,91,
8915,606,41,
26965,605,124,
30659,605,141,
14363,604,66,
20412,604,94,
21748,604,100,
16537,603,76,
3092,602,14,
10068,602,46,
15006,602,69,
9591,601,44,
16931,601,78,
19537,601,90,
5316,600,24,
9793,599,45,
7035,598,32,
13838,598,64,
28266,598,130,
34117,598,157,
11999,597,55,
14204,597,65,
14810,597,68,
18045,597,83,
5961,596,27,
8979,596,41,
19557,595,90,
21540,594,99,
6176,593,28,
19917,593,92,
22322,593,103,
14643,591,67,
10921,590,50,
14364,590,66,
13971,589,64,
18646,588,86,
13535,587,62,
14158,587,65,
31020,586,143,
13972,585,64,
15007,585,69,
19697,585,91,
10023,584,46,
33524,583,155,
34390,583,159,
15466,582,71,
15678,582,72,
24036,581,111,
34168,581,158,
13916,580,64,
20019,580,92,
33955,579,157,
13903,578,64,
15228,577,70,
13475,576,62,
13754,576,63,
8544,575,39,
13939,575,64,
20413,575,94,
5291,574,24,
21083,574,97,
12860,573,59,
23258,573,107,
9391,572,43,
33054,572,153,
16304,571,75,
33290,571,154,
19133,570,88,
14581,569,67,
12497,568,57,
11295,567,52,
30428,567,140,
10234,566,47,
12712,566,58,
15217,566,70,
7639,564,35,
17591,564,81,
22505,564,104,
12825,563,59,
13476,563,62,
13973,563,64,
19773,563,91,
31453,563,145,
14347,562,66,
23043,562,106,
10269,561,47,
11353,561,52,
14784,561,68,
15008,561,69,
18858,561,87,
28479,561,131,
33900,561,156,
13261,560,61,
13978,559,64,
10930,558,50,
7678,557,35,
11139,556,51,
13976,555,64,
13977,555,64,
13975,553,64,
14124,552,65,
11321,551,52,
13974,551,64,
8323,550,38,
11523,550,53,
10011,548,46,
19699,548,91,
5076,547,23,
8317,547,38,
14365,547,66,
14644,546,67,
11347,545,52,
13914,545,64,
9262,544,42,
21288,540,98,
25634,540,118,
11405,539,52,
13722,539,63,
19147,539,88,
27620,539,127,
6989,538,32,
2491,536,11,
4433,536,20,
13305,536,61,
4862,534,22,
14582,534,67,
18440,534,85,
2508,533,11,
5532,533,25,
8515,532,39,
11536,532,53,
14197,532,65,
14199,532,65,
14780,532,68,
14326,531,66,
14198,530,65,
16298,530,75,
19786,530,91,
6554,529,30,
13940,529,64,
17233,529,79,
20578,529,95,
28268,528,130,
1865,527,8,
7803,526,36,
9483,526,43,
24258,524,112,
14203,522,65,
16328,521,75,
15509,520,71,
16501,520,76,
27407,520,126,
7653,519,35,
13190,519,61,
19341,519,89,
9272,518,42,
14373,518,66,
15220,518,70,
15941,518,73,
28270,517,130,
14685,516,67,
15453,516,71,
16095,516,74,
8298,515,38,
15924,515,73,
19753,515,91,
34169,515,158,
1651,514,7,
9801,514,45,
14200,514,65,
14201,514,65,
14264,514,66,
19289,514,89,
20639,514,95,
15452,512,71,
23063,512,106,
28267,512,130,
9153,511,42,
15230,511,70,
15242,511,70,
25453,511,117,
10786,510,49,
11376,510,52,
14202,510,65,
28925,510,133,
19919,509,92,
22179,509,102,
12090,508,55,
12165,508,56,
10501,507,48,
12969,507,60,
5719,506,26,
8318,505,38,
16094,505,74,
28272,505,130,
28274,505,130,
11656,504,53,
11932,504,55,
2937,503,13,
7250,503,33,
2723,502,12,
8542,502,39,
13726,502,63,
18912,500,87,
21719,500,100,
33681,499,155,
581,498,2,
17155,498,79,
33465,498,154,
7208,497,33,
13944,497,64,
20883,497,96,
22414,497,103,
10499,496,48,
3365,495,15,
8731,495,40,
27130,495,125,
12187,494,56,
6558,493,30,
13694,493,63,
15938,493,73,
16512,493,76,
31235,493,144,
11502,492,53,
14381,492,66,
7224,491,33,
11565,491,53,
11635,491,53,
18923,491,87,
11938,490,55,
13400,489,62,
10788,488,49,
10789,488,49,
3151,487,14,
8917,487,41,
15677,487,72,
29574,487,136,
6774,486,31,
22530,486,104,
15914,485,73,
16090,485,74,
19772,485,91,
1866,484,8,
6555,484,30,
2706,481,12,
9845,481,45,
16091,481,74,
16093,481,74,
33092,481,153,
3793,480,17,
4647,480,21,
9416,480,43,
14423,480,66,
18892,480,87,
21762,480,100,
25188,480,116,
7640,479,35,
8937,479,41,
15233,479,70,
25236,479,116,
15736,478,72,
25189,478,116,
329,477,1,
10033,477,46,
11953,477,55,
14294,477,66,
21718,477,100,
8616,476,39,
19698,476,91,
1009,475,4,
9206,475,42,
14325,475,66,
16133,475,74,
1437,474,6,
11094,474,51,
16092,474,74,
31665,474,146,
6553,473,30,
9406,472,43,
8740,471,40,
18643,471,86,
22395,471,103,
5504,470,25,
12811,470,59,
6390,469,29,
8108,469,37,
13185,469,61,
2722,467,12,
11365,467,52,
6861,466,31,
8928,465,41,
29358,465,135,
19321,464,89,
19918,464,92,
20193,464,93,
34604,464,160,
1223,463,5,
12169,463,56,
17587,463,81,
3579,462,16,
13495,462,62,
17773,462,82,
24769,462,114,
33682,462,155,
7011,461,32,
7962,459,36,
25418,459,117,
4180,457,19,
5290,457,24,
10500,457,48,
28271,457,130,
31089,457,143,
13300,456,61,
9155,455,42,
14195,455,65,
12609,454,58,
14424,454,66,
18913,454,87,
20654,454,95,
9843,453,45,
15458,453,71,
19348,453,89,
30439,453,140,
11226,452,51,
16549,452,76,
20020,452,92,
28273,452,130,
31093,452,143,
14979,451,69,
15939,451,73,
19127,451,88,
4007,450,18,
4219,450,19,
6329,450,29,
12596,450,58,
157,449,0,
5691,449,26,
11876,449,54,
23042,449,106,
4006,448,18,
13227,448,61,
155,447,0,
11720,447,54,
13709,446,63,
14583,446,67,
14642,446,67,
15517,446,71,
795,445,3,
4823,445,22,
34118,445,157,
34122,444,157,
154,443,0,
12651,443,58,
17408,443,80,
5682,442,26,
8781,442,40,
7007,441,32,
21081,441,97,
8099,440,37,
9844,440,45,
16287,440,75,
32209,440,149,
156,439,0,
13699,439,63,
14574,439,67,
11620,438,53,
367,437,1,
22197,437,102,
34119,437,157,
14862,436,68,
8527,435,39,
16826,435,77,
16952,435,78,
18911,435,87,
7249,434,33,
11191,434,51,
13700,434,63,
20640,433,95,
4220,432,19,
11355,432,52,
32164,432,148,
17181,431,79,
6122,430,28,
7465,430,34,
11752,429,54,
14336,429,66,
15464,429,71,
16078,429,74,
34121,429,157,
16132,428,74,
15010,427,69,
15859,427,73,
16281,427,75,
5257,426,24,
31949,426,147,
368,425,1,
12305,425,56,
794,424,3,
3977,424,18,
13891,424,64,
15893,424,73,
17577,424,81,
21268,424,98,
6908,423,31,
26308,423,121,
9383,422,43,
14580,422,67,
5746,421,26,
7440,421,34,
13043,421,60,
15251,421,70,
16299,421,75,
30223,421,139,
28263,420,130,
19508,419,90,
33308,419,154,
16136,418,74,
15915,417,73,
18020,417,83,
20666,417,95,
12851,416,59,
15861,416,73,
22152,416,102,
7464,415,34,
13387,415,61,
15937,415,73,
21514,415,99,
57,414,0,
6605,414,30,
12968,414,60,
14645,414,67,
16505,414,76,
34120,414,157,
8170,413,37,
8449,413,39,
19342,413,89,
12166,412,56,
12217,412,56,
18071,412,83,
4173,411,19,
20359,411,94,
21102,411,97,
28709,411,132,
31236,411,144,
6444,410,29,
12214,409,56,
1652,408,7,
3813,407,17,
5474,407,25,
5236,406,24,
9412,406,43,
12237,406,56,
12608,406,58,
15913,406,73,
20237,406,93,
6360,405,29,
17817,405,82,
20209,405,93,
23934,405,110,
6910,404,31,
7046,404,32,
32659,404,151,
22163,403,102,
3956,402,18,
7666,402,35,
9204,402,42,
15435,402,71,
15726,402,72,
21053,402,97,
16516,401,76,
5905,400,27,
12211,400,56,
13925,400,64,
20238,400,93,
30007,400,138,
5718,399,26,
10884,399,50,
7444,398,34,
1627,397,7,
10488,397,48,
18709,397,86,
15457,396,71,
20620,396,95,
21729,396,100,
21936,396,101,
22846,396,105,
3726,395,17,
8721,395,40,
14587,395,67,
15216,395,70,
4648,394,21,
12757,394,59,
16317,394,75,
20866,394,96,
12867,393,59,
21963,393,101,
580,392,2,
11236,392,52,
11663,392,53,
19992,392,92,
30209,392,139,
18271,391,84,
6339,389,29,
10931,389,50,
14076,389,65,
11961,388,55,
19126,388,88,
20786,388,96,
9396,387,43,
15461,387,71,
24770,387,114,
25417,387,117,
9369,386,43,
9479,386,43,
11002,386,50,
7425,385,34,
8764,385,40,
22995,385,106,
24756,385,114,
5465,384,25,
7207,384,33,
11282,384,52,
13530,384,62,
15421,384,71,
33942,383,157,
3739,382,17,
9623,382,44,
16497,382,76,
32811,382,151,
15891,381,73,
16383,381,75,
20215,381,93,
29128,381,134,
31079,381,143,
18324,380,84,
6756,379,31,
8960,379,41,
7758,378,35,
10935,378,50,
16134,378,74,
22153,378,102,
19776,377,91,
20888,377,96,
29142,377,134,
12180,376,56,
18033,376,83,
18233,376,84,
18914,375,87,
19567,375,90,
5020,374,23,
11081,374,51,
16143,374,74,
18679,374,86,
20410,374,94,
27191,374,125,
31735,374,146,
6644,373,30,
12170,373,56,
19695,373,91,
3792,371,17,
10053,371,46,
15689,371,72,
16380,371,75,
26064,371,120,
28708,371,132,
13902,370,64,
18859,370,87,
33248,370,153,
8761,369,40,
29993,369,138,
8291,368,38,
14773,368,68,
15725,368,72,
18234,368,84,
23906,368,110,
30210,368,139,
6549,367,30,
8760,367,40,
12602,367,58,
17157,367,79,
19322,367,89,
11314,366,52,
9203,365,42,
153,364,0,
8397,364,38,
8525,364,39,
6646,363,30,
6820,363,31,
15860,363,73,
20200,363,93,
12091,362,55,
14786,362,68,
274,361,1,
5472,361,25,
8387,361,38,
21878,361,101,
25416,361,117,
30442,361,140,
12155,360,56,
12865,360,59,
15888,360,73,
16139,360,74,
16297,360,75,
20669,360,95,
26319,360,121,
4218,359,19,
14554,359,67,
20232,359,93,
30874,359,142,
3578,358,16,
7961,358,36,
11877,358,54,
12813,358,59,
16930,358,78,
2441,357,11,
6552,357,30,
11510,357,53,
14342,357,66,
21072,357,97,
8281,356,38,
12607,356,58,
12650,356,58,
24553,356,113,
7656,355,35,
11137,355,51,
11634,355,53,
21483,355,99,
22378,355,103,
23280,355,107,
6821,354,31,
9134,354,42,
20358,354,94,
16737,353,77,
1358,352,6,
4422,352,20,
12178,352,56,
20407,352,94,
31664,352,146,
126,351,0,
491,351,2,
9476,351,43,
15889,351,73,
17772,351,82,
19790,351,91,
25455,351,117,
6550,350,30,
7677,350,35,
10713,350,49,
13707,350,63,
22810,350,105,
10451,349,48,
10879,349,50,
19696,349,91,
22528,349,104,
14698,348,68,
15734,348,72,
18446,348,85,
15940,347,73,
24472,347,113,
12802,346,59,
14117,346,65,
5747,345,26,
7361,345,34,
18013,345,83,
18464,345,85,
22379,345,103,
8993,344,41,
9477,344,43,
10785,344,49,
12967,344,60,
17385,344,80,
19788,344,91,
22959,344,106,
24585,344,113,
25193,344,116,
4201,343,19,
6175,343,28,
26277,343,121,
9208,342,42,
15890,342,73,
18879,342,87,
31317,342,144,
12600,341,58,
13896,341,64,
21715,341,100,
8486,340,39,
15631,340,72,
16333,340,75,
16518,340,76,
11352,339,52,
11378,339,52,
11794,339,54,
2657,338,12,
8782,338,40,
9475,338,43,
11095,338,51,
20856,338,96,
23905,338,110,
15735,337,72,
17379,337,80,
19913,337,92,
18018,336,83,
582,335,2,
7817,335,36,
8319,335,38,
9205,335,42,
9418,335,43,
10485,335,48,
12011,335,55,
12304,335,56,
12599,335,58,
16159,335,74,
16924,335,78,
2008,334,9,
8994,334,41,
33943,334,157,
13494,333,62,
19135,333,88,
19971,333,92,
3306,332,15,
6341,332,29,
6761,332,31,
8780,332,40,
8995,332,41,
16079,332,74,
16507,332,76,
20788,332,96,
34375,332,159,
4415,331,20,
6331,331,29,
8530,331,39,
8903,331,41,
12649,331,58,
14562,331,67,
18707,331,86,
28494,331,131,
56,330,0,
10272,330,47,
11937,330,55,
13931,330,64,
16140,330,74,
17177,330,79,
20649,330,95,
13444,329,62,
15034,329,69,
18248,329,84,
21321,329,98,
23496,329,108,
9417,328,43,
9802,328,45,
19920,328,92,
19938,328,92,
32166,328,148,
4029,327,18,
5713,327,26,
13092,327,60,
15516,327,71,
18878,327,87,
31975,327,148,
2224,326,10,
12401,326,57,
13007,326,60,
28710,326,132,
31094,326,143,
32198,326,149,
13508,325,62,
28641,325,132,
6909,324,31,
7858,324,36,
13029,324,60,
14343,324,66,
16284,324,75,
18236,324,84,
2873,323,13,
7804,323,36,
11912,323,55,
15729,323,72,
17571,323,81,
1008,322,4,
8169,322,37,
9207,322,42,
10718,322,49,
16385,322,75,
20138,322,93,
26108,322,120,
7141,321,33,
8974,321,41,
11362,321,52,
19701,321,91,
25409,321,117,
33031,321,152,
7882,320,36,
12803,320,59,
18434,320,85,
20648,320,95,
23026,320,106,
28044,320,129,
12789,319,59,
11237,318,52,
11782,318,54,
20665,318,95,
34123,318,157,
3985,317,18,
4390,317,20,
10442,317,48,
13521,317,62,
16331,317,75,
1410,316,6,
8310,316,38,
8613,316,39,
10484,316,48,
11086,316,51,
13211,316,61,
13510,316,62,
4606,315,21,
5907,315,27,
28269,315,130,
29561,315,136,
7757,314,35,
15011,314,69,
16936,314,78,
18228,314,84,
20447,314,94,
23257,314,107,
2936,313,13,
11319,313,52,
25630,313,118,
7818,312,36,
16141,312,74,
21699,312,100,
3980,311,18,
5032,311,23,
11719,311,54,
15680,311,72,
19347,311,89,
33507,311,155,
8374,310,38,
11594,310,53,
12868,310,59,
13186,310,61,
19476,310,90,
20448,310,94,
24120,310,111,
24121,310,111,
28640,310,132,
8076,309,37,
14794,309,68,
18488,309,85,
4196,308,19,
8372,308,38,
16508,308,76,
20213,308,93,
21324,308,98,
15425,307,71,
17588,307,81,
19999,307,92,
30646,307,141,
34806,307,161,
6911,306,31,
8322,306,38,
9583,306,44,
13681,306,63,
15443,306,71,
24976,306,115,
25410,306,117,
4417,305,20,
5028,305,23,
7134,305,33,
15199,305,70,
17169,305,79,
19477,305,90,
2059,304,9,
9582,304,44,
15252,304,70,
16142,304,74,
16285,304,75,
31519,304,145,
16162,303,74,
17163,303,79,
23458,303,108,
1843,302,8,
8829,302,40,
11190,302,51,
16760,302,77,
18678,302,86,
20356,302,94,
32660,302,151,
10017,301,46,
14147,301,65,
30581,301,141,
3023,300,13,
6330,300,29,
7473,300,34,
12995,300,60,
13231,300,61,
17128,300,79,
7114,299,32,
11570,299,53,
33683,299,155,
7360,298,34,
11004,298,50,
11596,298,53,
18232,298,84,
18715,298,86,
20622,298,95,
5689,297,26,
8911,297,41,
12877,297,59,
12976,297,60,
14785,297,68,
19965,297,92,
20128,297,93,
31984,297,148,
14266,296,66,
15017,296,69,
15450,296,71,
17364,296,80,
24257,296,112,
28053,296,129,
6987,295,32,
8712,295,40,
8752,295,40,
12239,295,56,
15215,295,70,
17147,295,79,
20577,295,95,
8910,294,41,
9364,294,43,
14162,294,65,
14478,294,67,
21712,294,100,
11402,293,52,
13291,293,61,
13691,293,63,
13926,293,64,
15415,293,71,
15935,293,73,
17559,293,81,
5096,292,23,
12518,292,57,
14422,292,66,
15936,292,73,
21228,292,98,
2509,291,11,
5077,291,23,
15432,291,71,
15661,291,72,
20430,291,94,
1364,290,6,
6614,290,30,
9135,290,42,
13837,290,64,
14382,290,66,
16547,290,76,
4861,289,22,
29344,289,135,
7133,288,33,
9808,288,45,
16312,288,75,
18549,288,85,
34124,288,157,
7459,287,34,
9586,287,44,
11943,287,55,
16135,287,74,
16283,287,75,
2293,286,10,
13006,286,60,
16381,286,75,
19095,286,88,
21085,286,97,
21503,286,99,
8968,285,41,
11965,285,55,
12787,285,59,
21298,285,98,
545,284,2,
6688,284,30,
12303,284,56,
14576,284,67,
16746,284,77,
17168,284,79,
31758,284,147,
11132,283,51,
16137,283,74,
16825,283,77,
19755,283,91,
32165,283,148,
34340,283,158,
6832,282,31,
11878,282,54,
12733,282,58,
12806,282,59,
14474,282,67,
17043,282,78,
17192,282,79,
23242,282,107,
7142,281,33,
11131,281,51,
19988,281,92,
6124,280,28,
11726,280,54,
12732,280,58,
18918,280,87,
7676,279,35,
11651,279,53,
23931,279,110,
34520,279,159,
8912,278,41,
9485,278,43,
16138,278,74,
16296,278,75,
21084,278,97,
28264,278,130,
28927,278,133,
10880,277,50,
16301,277,75,
16506,277,76,
31534,277,145,
35885,277,166,
6757,276,31,
8100,276,37,
9166,276,42,
11025,276,51,
12788,276,59,
13859,276,64,
8703,275,40,
9050,275,41,
15470,275,71,
16110,275,74,
19562,275,90,
21662,275,100,
32195,275,149,
8750,274,40,
11082,274,51,
14480,274,67,
22996,274,106,
31988,274,148,
1141,273,5,
2510,273,11,
7143,273,33,
7892,273,36,
8571,273,39,
8698,273,40,
9045,273,41,
11664,273,54,
12231,273,56,
14579,273,67,
16300,273,75,
16327,273,75,
16976,273,78,
26278,273,121,
5259,272,24,
8102,272,37,
8744,272,40,
10340,272,47,
13443,272,62,
13511,272,62,
14575,272,67,
14697,272,68,
14787,272,68,
15420,272,71,
16492,272,76,
16511,272,76,
20865,272,96,
30645,272,141,
708,271,3,
1575,271,7,
20885,271,96,
796,270,3,
8567,270,39,
13518,270,62,
20608,270,95,
21041,270,97,
8096,269,37,
9704,269,44,
22594,269,104,
24323,269,112,
35454,269,164,
4824,268,22,
5029,268,23,
9095,268,42,
14115,268,65,
14339,268,66,
15930,268,73,
17162,268,79,
21436,268,99,
6545,267,30,
7871,267,36,
16509,267,76,
16517,267,76,
31729,267,146,
32194,267,149,
32406,267,150,
3964,266,18,
5031,266,23,
6830,266,31,
8944,266,41,
12084,266,55,
12539,266,58,
14688,266,68,
17799,266,82,
23891,266,110,
30365,266,140,
31513,266,145,
32199,266,149,
36101,266,167,
11568,265,53,
12433,265,57,
15510,265,71,
16087,265,74,
21512,265,99,
21714,265,100,
23279,265,107,
7642,264,35,
13937,264,64,
16510,264,76,
16914,264,78,
31520,264,145,
34116,264,157,
9156,263,42,
9913,263,45,
15413,263,71,
19791,263,91,
35238,263,163,
7242,262,33,
12162,262,56,
13446,262,62,
14689,262,68,
17592,262,81,
17625,262,81,
19478,262,90,
20576,262,95,
4197,261,19,
7580,261,35,
8963,261,41,
12810,261,59,
13989,261,64,
19783,261,91,
19993,261,92,
20431,261,94,
21733,261,100,
14333,260,66,
21716,260,100,
24107,260,111,
1438,259,6,
6839,259,31,
7579,259,35,
7820,259,36,
14641,259,67,
20355,259,94,
22464,259,104,
25889,259,119,
5851,258,27,
6551,258,30,
16071,258,74,
3366,257,15,
8265,257,38,
10230,257,47,
10238,257,47,
25890,257,119,
31756,257,147,
5962,256,27,
11747,256,54,
13693,256,63,
13857,256,64,
16513,256,76,
17593,256,81,
7430,255,34,
7802,255,36,
14578,255,67,
14790,255,68,
15512,255,71,
15675,255,72,
19789,255,91,
20229,255,93,
30657,255,141,
31095,255,143,
8568,254,39,
11318,254,52,
11962,254,55,
19312,254,89,
29711,254,137,
31757,254,147,
743,253,3,
4395,253,20,
12812,253,59,
18877,253,87,
20360,253,94,
29777,253,137,
31728,253,146,
32208,253,149,
1193,252,5,
7542,252,34,
7661,252,35,
7685,252,35,
8485,252,39,
13308,252,61,
17409,252,80,
29495,252,136,
7137,251,33,
7674,251,35,
12373,251,57,
14132,251,65,
15730,251,72,
15931,251,73,
16524,251,76,
6773,250,31,
13314,250,61,
17193,250,79,
20643,250,95,
31452,250,145,
8266,249,38,
11003,249,50,
11235,249,52,
12519,249,57,
12589,249,58,
14767,249,68,
20361,249,94,
14110,248,65,
14558,248,67,
19080,248,88,
26063,248,120,
29790,248,137,
3364,247,15,
5099,247,23,
6900,247,31,
6914,247,32,
7821,247,36,
8300,247,38,
8362,247,38,
8966,247,41,
11135,247,51,
13834,247,64,
19754,247,91,
20230,247,93,
4005,246,18,
6912,246,32,
7362,246,34,
7963,246,36,
8039,246,37,
9372,246,43,
12517,246,57,
12756,246,59,
16384,246,75,
26541,246,122,
30859,246,142,
5097,245,23,
5466,245,25,
6615,245,30,
6687,245,30,
7595,245,35,
8047,245,37,
11377,245,52,
14805,245,68,
19985,245,92,
26914,245,124,
28912,245,133,
6834,244,31,
7136,244,33,
7446,244,34,
7581,244,35,
7805,244,36,
8040,244,37,
8484,244,39,
8569,244,39,
10232,244,47,
11375,244,52,
12827,244,59,
15430,244,71,
19787,244,91,
20609,244,95,
30211,244,139,
5043,243,23,
7135,243,33,
7806,243,36,
8159,243,37,
8371,243,38,
14481,243,67,
17841,243,82,
21713,243,100,
3150,242,14,
3522,242,16,
6690,242,30,
6913,242,32,
8043,242,37,
8361,242,38,
10228,242,47,
11531,242,53,
16807,242,77,
25454,242,117,
30862,242,142,
31312,242,144,
7329,241,33,
7809,241,36,
10665,241,49,
11175,241,51,
22612,241,104,
25194,241,116,
4419,240,20,
6907,240,31,
7801,240,36,
9407,240,43,
10666,240,49,
12597,240,58,
14477,240,67,
23714,240,109,
6111,239,28,
7258,239,33,
9136,239,42,
12382,239,57,
12730,239,58,
15207,239,70,
31099,239,143,
6833,238,31,
7596,238,35,
7808,238,36,
7875,238,36,
8161,238,37,
8572,238,39,
12661,238,58,
16724,238,77,
7132,237,33,
7800,237,36,
8042,237,37,
8364,237,38,
12731,237,58,
24802,237,114,
34125,237,157,
7543,236,34,
7598,236,35,
7599,236,35,
8363,236,38,
8370,236,38,
10231,236,47,
14686,236,67,
6643,235,30,
7819,235,36,
8174,235,37,
8570,235,39,
14981,235,69,
16072,235,74,
23293,235,107,
30225,235,139,
32158,235,148,
4421,234,20,
4520,234,20,
6879,234,31,
6915,234,32,
6923,234,32,
7597,234,35,
8041,234,37,
8175,234,37,
8366,234,38,
8573,234,39,
8604,234,39,
8739,234,40,
11530,234,53,
11629,234,53,
14128,234,65,
14475,234,67,
16522,234,76,
24152,234,111,
26061,234,120,
2729,233,12,
8529,233,39,
8575,233,39,
13692,233,63,
14265,233,66,
16939,233,78,
17044,233,78,
27624,233,127,
31754,233,147,
761,232,3,
977,232,4,
3303,232,15,
8044,232,37,
8280,232,38,
11753,232,54,
12228,232,56,
16379,232,75,
21343,232,98,
21728,232,100,
23183,232,107,
26758,232,123,
35669,232,165,
6689,231,30,
7799,231,36,
8173,231,37,
10664,231,49,
15416,231,71,
31769,231,147,
4374,230,20,
7807,230,36,
8045,230,37,
8365,230,38,
8369,230,38,
10388,230,48,
13708,230,63,
17805,230,82,
26050,230,120,
26964,230,124,
31100,230,143,
31976,230,148,
7424,229,34,
8167,229,37,
8574,229,39,
8729,229,40,
10353,229,47,
11404,229,52,
11572,229,53,
15692,229,72,
17573,229,81,
18448,229,85,
26328,229,121,
27769,229,128,
33899,229,156,
7204,228,33,
8163,228,37,
8164,228,37,
15929,228,73,
21504,228,99,
24766,228,114,
31755,228,147,
32197,228,149,
5246,227,24,
7311,227,33,
8367,227,38,
8748,227,40,
12375,227,57,
13445,227,62,
14052,227,65,
15437,227,71,
15474,227,71,
17424,227,80,
23062,227,106,
32196,227,149,
4413,226,20,
7036,226,32,
8165,226,37,
11597,226,53,
11599,226,53,
11875,226,54,
14684,226,67,
16940,226,78,
21717,226,100,
25458,226,117,
31752,226,147,
32210,226,149,
3580,225,16,
4611,225,21,
8046,225,37,
8368,225,38,
18023,225,83,
18909,225,87,
23713,225,109,
28424,225,131,
34158,225,158,
7877,224,36,
8171,224,37,
9257,224,42,
9363,224,43,
9854,224,45,
14687,224,67,
18097,224,83,
18893,224,87,
20214,224,93,
24689,224,114,
31753,224,147,
8160,223,37,
10812,223,50,
11598,223,53,
14144,223,65,
16329,223,75,
18056,223,83,
18272,223,84,
3958,222,18,
3979,222,18,
6863,222,31,
6899,222,31,
8162,222,37,
8172,222,37,
8936,222,41,
10020,222,46,
10716,222,49,
14771,222,68,
15473,222,71,
15928,222,73,
16493,222,76,
21935,222,101,
31535,222,145,
6606,221,30,
7082,221,32,
8166,221,37,
9797,221,45,
11867,221,54,
12713,221,58,
14552,221,67,
21445,221,99,
25626,221,118,
32593,221,150,
4432,220,20,
11721,220,54,
13042,220,60,
15418,220,71,
16927,220,78,
20404,220,94,
21315,220,98,
21561,220,99,
32375,220,149,
36074,220,167,
36317,220,168,
7681,219,35,
7682,219,35,
7687,219,35,
7756,219,35,
8073,219,37,
8168,219,37,
10229,219,47,
11450,219,53,
12216,219,56,
12594,219,58,
23716,219,109,
25290,219,117,
32810,219,151,
1175,218,5,
3978,218,18,
8342,218,38,
8446,218,39,
9853,218,45,
9907,218,45,
10233,218,47,
11823,218,54,
12970,218,60,
17208,218,79,
17881,218,82,
6860,217,31,
7968,217,36,
8179,217,37,
9397,217,43,
11449,217,53,
16129,217,74,
19538,217,90,
19742,217,91,
14983,216,69,
15911,216,73,
19916,216,92,
12804,215,59,
20150,215,93,
31770,215,147,
5908,214,27,
6772,214,31,
10787,214,49,
14491,214,67,
15910,214,73,
24149,214,111,
30942,214,143,
4064,213,18,
6766,213,31,
6864,213,31,
7890,213,36,
15214,213,70,
15460,213,71,
23391,213,108,
32443,213,150,
6391,212,29,
7754,212,35,
7967,212,36,
8977,212,41,
10717,212,49,
11083,212,51,
12386,212,57,
12816,212,59,
20137,212,93,
20642,212,95,
4244,211,19,
15298,211,70,
19096,211,88,
21318,211,98,
22778,211,105,
10555,210,48,
11035,210,51,
17397,210,80,
19561,210,90,
20011,210,92,
30009,210,138,
32838,210,152,
4428,209,20,
8821,209,40,
